NMR_weight,RPPOS_mz,RPNEG_mz,HPOS_mz,HNEG_mz,FTICR_NeutralMass
,,,,,415.1923434
,,,,,415.195457
,,,,,415.1995075
,,,,,415.2053565
,,,,,415.2075915
,,,,,415.2150133
,,,,,415.2206185
,,,,,415.223176
,,,,,415.2287107
,,,,,415.2318316
,,,,,415.2399445
,,,,,415.2438525
,,,,,415.2570047
,,,,,415.2650685
,,,,,415.2682341
,,,,,415.2762765
,,,,,415.2933879
,,,,,415.5746365
,,,,,415.8894875
,,,,,415.9626278
,,,,,415.964906
,,,,,415.9756485
,,,,,416.0015802
,,,,,416.0048735
,,,,,416.0127999
,,,,,416.0146265
,,,,,416.0209495
,,,,,416.0227135
,,,,,416.0379634
,,,,,416.041317
,,,,,416.0492304
,,,,,416.0510546
,,,,,416.0571723
,,,,,416.0579525
,,,,,416.0590857
,,,,,416.0687085
,,,,,416.070336
,,,,,416.074346
,,,,,416.0776293
,,,,,416.0786875
,,,,,416.0833645
,,,,,416.0845405
,,,,,416.0856352
,,,,,416.0874426
,,,,,416.0943678
,,,,,416.0954749
,,,,,416.0965115
,,,,,416.0985858
,,,,,416.1021355
,,,,,416.1030245
,,,,,416.1051978
,,,,,416.1067121
,,,,,416.1107358
,,,,,416.1140299
,,,,,416.1149785
,,,,,416.1197735
,,,,,416.1220103
,,,,,416.1238192
,,,,,416.1318645
,,,,,416.1335045
,,,,,416.141569
,,,,,416.1430885
,,,,,416.1471252
,,,,,416.150419
,,,,,416.1543815
,,,,,416.1584058
,,,,,416.1601866
,,,,,416.1671685
,,,,,416.1682471
,,,,,416.1732535
,,,,,416.1779775
,,,,,416.1794752
,,,,,416.1835037
,,,,,416.187659
,,,,,416.1907
,,,,,416.1910203
,,,,,416.1965441
,,,,,416.1967615
,,,,,416.1989735
,,,,,416.2046225
,,,,,416.2095915
,,,,,416.2143705
,,,,,416.2158502
,,,,,416.2198776
,,,,,416.2239758
,,,,,416.227076
,,,,,416.2329547
,,,,,416.2410067
,,,,,416.2522471
,,,,,416.256219
,,,,,416.2603605
,,,,,416.2774068
,,,,,416.2886222
,,,,,416.3137585
,,,,,416.5719055
,,,,,416.9692778
,,,,,416.9903971
,,,,,416.9968845
,,,,,417.0049035
,,,,,417.0332179
,,,,,417.0363425
,,,,,417.0365925
,,,,,417.0413202
,,,,,417.0444545
,,,,,417.0526455
,,,,,417.0543723
,,,,,417.0624494
,,,,,417.063976
,,,,,417.0695978
,,,,,417.0729159
,,,,,417.0745207
,,,,,417.0777218
,,,,,417.0808433
,,,,,417.081672
,,,,,417.08271
,,,,,417.088967
,,,,,417.0907352
,,,,,417.0928365
,,,,,417.0988501
,,,,,417.1019755
,,,,,417.1059899
,,,,,417.1092455
,,,,,417.1141053
,,,,,417.1172565
,,,,,417.1190961
,,,,,417.1271263
,,,,,417.1352344
,,,,,417.1383088
,,,,,417.1423802
,,,,,417.1505096
,,,,,417.1537048
,,,,,417.1555205
,,,,,417.1635001
,,,,,417.1716126
,,,,,417.1746989
,,,,,417.1787572
,,,,,417.1858525
,,,,,417.1868805
,,,,,417.1918351
,,,,,417.1998801
,,,,,417.2079912
,,,,,417.211035
,,,,,417.2151226
,,,,,417.2232605
,,,,,417.228231
,,,,,417.2352145
,,,,,417.2362698
,,,,,417.2443673
,,,,,417.2474737
,,,,,417.2556001
,,,,,417.2596005
,,,,,417.2726559
,,,,,417.2807862
,,,,,417.2920875
,,,,,417.3090349
,,,,,417.5796625
,,,,,417.8874582
,,,,,417.9605238
,,,,,417.9642087
,,,,,417.9726085
,,,,,417.9849186
,,,,,417.9898695
,,,,,418.0172122
,,,,,418.0263235
,,,,,418.0284541
,,,,,418.0302785
,,,,,418.0365856
,,,,,418.038341
,,,,,418.053605
,,,,,418.0569655
,,,,,418.0626295
,,,,,418.063819
,,,,,418.0648629
,,,,,418.0666966
,,,,,418.0728914
,,,,,418.073164
,,,,,418.0747356
,,,,,418.0772225
,,,,,418.0780265
,,,,,418.0814425
,,,,,418.0843765
,,,,,418.0899992
,,,,,418.0933077
,,,,,418.1001877
,,,,,418.101261
,,,,,418.103093
,,,,,418.1099685
,,,,,418.111127
,,,,,418.114226
,,,,,418.117772
,,,,,418.1208377
,,,,,418.1223642
,,,,,418.12639
,,,,,418.1296957
,,,,,418.135459
,,,,,418.1376599
,,,,,418.1383155
,,,,,418.1394612
,,,,,418.1405145
,,,,,418.1475141
,,,,,418.1572226
,,,,,418.158725
,,,,,418.1627692
,,,,,418.1660263
,,,,,418.1699534
,,,,,418.1703725
,,,,,418.1740815
,,,,,418.1758243
,,,,,418.1838966
,,,,,418.1936113
,,,,,418.1951107
,,,,,418.1991514
,,,,,418.2024925
,,,,,418.2033485
,,,,,418.2063573
,,,,,418.206623
,,,,,418.2122168
,,,,,418.2166905
,,,,,418.2177801
,,,,,418.2188685
,,,,,418.2202902
,,,,,418.2233965
,,,,,418.2315127
,,,,,418.2355472
,,,,,418.2396346
,,,,,418.2486605
,,,,,418.2566619
,,,,,418.2678944
,,,,,418.2719178
,,,,,418.2760307
,,,,,418.2930552
,,,,,418.357758
,,,,,418.569409
,,,,,418.963782
,,,,,418.9662405
,,,,,418.9675483
,,,,,418.9946185
,,,,,419.0124803
,,,,,419.0205938
,,,,,419.0488574
,,,,,419.0522465
,,,,,419.0569762
,,,,,419.0600905
,,,,,419.0614395
,,,,,419.061981
,,,,,419.0682348
,,,,,419.0700325
,,,,,419.0780896
,,,,,419.078815
,,,,,419.0796291
,,,,,419.0852488
,,,,,419.0885001
,,,,,419.0900555
,,,,,419.0933594
,,,,,419.096494
,,,,,419.098369
,,,,,419.1046023
,,,,,419.1063865
,,,,,419.1144956
,,,,,419.121632
,,,,,419.1297547
,,,,,419.1328898
,,,,,419.1346747
,,,,,419.1427586
,,,,,419.1508664
,,,,,419.1538358
,,,,,419.1580099
,,,,,419.1605895
,,,,,419.166127
,,,,,419.1692875
,,,,,419.1711035
,,,,,419.1791442
,,,,,419.187233
,,,,,419.1904215
,,,,,419.1943962
,,,,,419.2025164
,,,,,419.2074697
,,,,,419.2155271
,,,,,419.2211287
,,,,,419.2236163
,,,,,419.2307658
,,,,,419.2388505
,,,,,419.2438432
,,,,,419.2519146
,,,,,419.2600231
,,,,,419.2753165
,,,,,419.2882923
,,,,,419.2964085
,,,,,419.5772405
,,,,,419.8030095
,,,,,419.8853975
,,,,,419.9612169
,,,,,419.9684585
,,,,,419.9964888
,,,,,420.0015245
,,,,,420.0077305
,,,,,420.0150575
,,,,,420.0242865
,,,,,420.0263815
,,,,,420.0328717
,,,,,420.0361805
,,,,,420.0419435
,,,,,420.0441102
,,,,,420.0459383
,,,,,420.0482315
,,,,,420.0522547
,,,,,420.054041
,,,,,420.0593575
,,,,,420.0596065
,,,,,420.0606411
,,,,,420.0636997
,,,,,420.0692623
,,,,,420.0703415
,,,,,420.0726165
,,,,,420.0782801
,,,,,420.0805162
,,,,,420.0823429
,,,,,420.0886374
,,,,,420.0903955
,,,,,420.0935535
,,,,,420.0970345
,,,,,420.1001213
,,,,,420.1045725
,,,,,420.1056555
,,,,,420.1089539
,,,,,420.1146705
,,,,,420.1169026
,,,,,420.118727
,,,,,420.1249828
,,,,,420.1267804
,,,,,420.1334035
,,,,,420.1365131
,,,,,420.1379685
,,,,,420.142042
,,,,,420.1453148
,,,,,420.1532834
,,,,,420.1539535
,,,,,420.1551052
,,,,,420.1631609
,,,,,420.1728825
,,,,,420.1743696
,,,,,420.1773325
,,,,,420.1784186
,,,,,420.1794955
,,,,,420.1816435
,,,,,420.1854635
,,,,,420.1890285
,,,,,420.1896856
,,,,,420.1914719
,,,,,420.1995424
,,,,,420.2026947
,,,,,420.209257
,,,,,420.2107579
,,,,,420.214807
,,,,,420.2245465
,,,,,420.2278789
,,,,,420.2359264
,,,,,420.2390936
,,,,,420.2471536
,,,,,420.2511838
,,,,,420.2552865
,,,,,420.2642035
,,,,,420.2723269
,,,,,420.2875871
,,,,,420.2916135
,,,,,420.3370306
,,,,,420.5669255
,,,,,420.5850905
,,,,,420.9608067
,,,,,420.9645515
,,,,,421.0103156
,,,,,421.0281231
,,,,,421.0362264
,,,,,421.0392921
,,,,,421.0434048
,,,,,421.0466125
,,,,,421.0475555
,,,,,421.0588325
,,,,,421.063386
,,,,,421.0645078
,,,,,421.0726209
,,,,,421.0757333
,,,,,421.076994
,,,,,421.0776555
,,,,,421.0798845
,,,,,421.0839002
,,,,,421.0856801
,,,,,421.0952782
,,,,,421.1009006
,,,,,421.1042575
,,,,,421.1058135
,,,,,421.1090159
,,,,,421.1121319
,,,,,421.113975
,,,,,421.1202953
,,,,,421.1220426
,,,,,421.1301647
,,,,,421.1372916
,,,,,421.1453979
,,,,,421.1464198
,,,,,421.1485346
,,,,,421.1502715
,,,,,421.1584141
,,,,,421.169568
,,,,,421.1736773
,,,,,421.1762455
,,,,,421.1817871
,,,,,421.1867233
,,,,,421.1869715
,,,,,421.1947964
,,,,,421.204471
,,,,,421.2061345
,,,,,421.2100433
,,,,,421.2181699
,,,,,421.2231205
,,,,,421.2311776
,,,,,421.2344005
,,,,,421.2423914
,,,,,421.2464305
,,,,,421.2545746
,,,,,421.2595045
,,,,,421.2675693
,,,,,421.2909905
,,,,,421.303926
,,,,,421.3403567
,,,,,421.574624
,,,,,421.8010239
,,,,,421.8187805
,,,,,421.9580941
,,,,,421.9808195
,,,,,421.9943505
,,,,,422.0121414
,,,,,422.0170295
,,,,,422.0212635
,,,,,422.0233875
,,,,,422.0274095
,,,,,422.0315852
,,,,,422.0387011
,,,,,422.0398475
,,,,,422.0474255
,,,,,422.0485196
,,,,,422.0575938
,,,,,422.0597567
,,,,,422.0616136
,,,,,422.0637729
,,,,,422.0640025
,,,,,422.0679067
,,,,,422.0697039
,,,,,422.0730195
,,,,,422.0751476
,,,,,422.076305
,,,,,422.0793865
,,,,,422.0838121
,,,,,422.0849027
,,,,,422.0882115
,,,,,422.0940055
,,,,,422.0961414
,,,,,422.0979766
,,,,,422.1001955
,,,,,422.1019965
,,,,,422.1042871
,,,,,422.1060313
,,,,,422.1073905
,,,,,422.1092275
,,,,,422.1126397
,,,,,422.1133098
,,,,,422.1157623
,,,,,422.1201845
,,,,,422.1212931
,,,,,422.122368
,,,,,422.1245612
,,,,,422.1303742
,,,,,422.1325315
,,,,,422.134379
,,,,,422.1406929
,,,,,422.1424294
,,,,,422.1496596
,,,,,422.152147
,,,,,422.1565845
,,,,,422.1576862
,,,,,422.1587645
,,,,,422.1603105
,,,,,422.1625095
,,,,,422.1667542
,,,,,422.1689327
,,,,,422.1707453
,,,,,422.1769775
,,,,,422.1788049
,,,,,422.1799875
,,,,,422.1802585
,,,,,422.1860618
,,,,,422.1885427
,,,,,422.1899807
,,,,,422.1929705
,,,,,422.1940682
,,,,,422.1951445
,,,,,422.1981795
,,,,,422.2011705
,,,,,422.2052591
,,,,,422.2071231
,,,,,422.2086615
,,,,,422.2151976
,,,,,422.2183458
,,,,,422.2249065
,,,,,422.2264346
,,,,,422.2304525
,,,,,422.2337807
,,,,,422.2362015
,,,,,422.2416215
,,,,,422.2435034
,,,,,422.2515515
,,,,,422.2547543
,,,,,422.2628179
,,,,,422.2668456
,,,,,422.2879895
,,,,,422.3340982
,,,,,422.9895955
,,,,,422.994038
,,,,,423.0073875
,,,,,423.0155155
,,,,,423.0226945
,,,,,423.0260299
,,,,,423.0437871
,,,,,423.0518918
,,,,,423.0549838
,,,,,423.0590613
,,,,,423.0622985
,,,,,423.0632415
,,,,,423.0703669
,,,,,423.0745494
,,,,,423.0790485
,,,,,423.0801636
,,,,,423.0882796
,,,,,423.0913869
,,,,,423.0927435
,,,,,423.0932475
,,,,,423.0954422
,,,,,423.0995419
,,,,,423.1013559
,,,,,423.1067465
,,,,,423.1108671
,,,,,423.1165436
,,,,,423.124658
,,,,,423.1277766
,,,,,423.1296465
,,,,,423.1359217
,,,,,423.1377002
,,,,,423.144322
,,,,,423.1529355
,,,,,423.1610441
,,,,,423.1620333
,,,,,423.1641415
,,,,,423.1659311
,,,,,423.1740784
,,,,,423.1806425
,,,,,423.1837585
,,,,,423.1893236
,,,,,423.191852
,,,,,423.1974333
,,,,,423.2005392
,,,,,423.2023894
,,,,,423.2104624
,,,,,423.2202115
,,,,,423.2217935
,,,,,423.225678
,,,,,423.2328785
,,,,,423.2338241
,,,,,423.2371907
,,,,,423.2387629
,,,,,423.2468341
,,,,,423.2566155
,,,,,423.2580651
,,,,,423.2701725
,,,,,423.2751178
,,,,,423.5616415
,,,,,423.676779
,,,,,423.8166425
,,,,,423.9001025
,,,,,423.9437288
,,,,,423.9980778
,,,,,424.0066543
,,,,,424.0099708
,,,,,424.0212005
,,,,,424.02778
,,,,,424.0390435
,,,,,424.043058
,,,,,424.0463185
,,,,,424.0472491
,,,,,424.0543669
,,,,,424.0555375
,,,,,424.0561805
,,,,,424.0576435
,,,,,424.0630577
,,,,,424.064177
,,,,,424.0652535
,,,,,424.0717575
,,,,,424.0731965
,,,,,424.0754141
,,,,,424.0772668
,,,,,424.0794581
,,,,,424.0812137
,,,,,424.0836026
,,,,,424.0867455
,,,,,424.0907659
,,,,,424.0919085
,,,,,424.0925398
,,,,,424.0950048
,,,,,424.099464
,,,,,424.1005624
,,,,,424.1016505
,,,,,424.1095315
,,,,,424.1117975
,,,,,424.1136439
,,,,,424.1158561
,,,,,424.1199661
,,,,,424.1216677
,,,,,424.1230661
,,,,,424.1282351
,,,,,424.128917
,,,,,424.1313899
,,,,,424.1358368
,,,,,424.1369451
,,,,,424.1380295
,,,,,424.1460173
,,,,,424.1481919
,,,,,424.1499971
,,,,,424.1563683
,,,,,424.1572385
,,,,,424.1580775
,,,,,424.1594869
,,,,,424.1645895
,,,,,424.1653392
,,,,,424.1677973
,,,,,424.1692198
,,,,,424.1695095
,,,,,424.172239
,,,,,424.1733335
,,,,,424.1744265
,,,,,424.1758868
,,,,,424.1823925
,,,,,424.1845729
,,,,,424.1863847
,,,,,424.1926945
,,,,,424.1945085
,,,,,424.1976001
,,,,,424.2015849
,,,,,424.2042038
,,,,,424.2056847
,,,,,424.2086185
,,,,,424.2097258
,,,,,424.2108165
,,,,,424.2130375
,,,,,424.2154285
,,,,,424.2170155
,,,,,424.2209379
,,,,,424.2227868
,,,,,424.2238595
,,,,,424.2296345
,,,,,424.234011
,,,,,424.2380655
,,,,,424.2405577
,,,,,424.2421001
,,,,,424.2461147
,,,,,424.2517978
,,,,,424.2573587
,,,,,424.2591442
,,,,,424.2825538
,,,,,424.3341259
,,,,,424.4280811
,,,,,425.0052445
,,,,,425.0230435
,,,,,425.0311602
,,,,,425.0382963
,,,,,425.0416281
,,,,,425.0495817
,,,,,425.0594197
,,,,,425.0675364
,,,,,425.0706098
,,,,,425.0746916
,,,,,425.0778745
,,,,,425.0789015
,,,,,425.079729
,,,,,425.0860093
,,,,,425.090158
,,,,,425.0958133
,,,,,425.1039209
,,,,,425.1070391
,,,,,425.1111029
,,,,,425.1152072
,,,,,425.1223495
,,,,,425.1322025
,,,,,425.1403102
,,,,,425.1434264
,,,,,425.1516165
,,,,,425.1533013
,,,,,425.1599607
,,,,,425.1645785
,,,,,425.1685827
,,,,,425.1722845
,,,,,425.1766862
,,,,,425.1776436
,,,,,425.1798086
,,,,,425.1816538
,,,,,425.189728
,,,,,425.1928915
,,,,,425.1994541
,,,,,425.2009355
,,,,,425.2049527
,,,,,425.207538
,,,,,425.2130698
,,,,,425.21803
,,,,,425.2261182
,,,,,425.2329665
,,,,,425.2358118
,,,,,425.2413372
,,,,,425.2494403
,,,,,425.254397
,,,,,425.2554275
,,,,,425.2624771
,,,,,425.2777281
,,,,,425.3374948
,,,,,425.6747302
,,,,,425.8924665
,,,,,426.0071115
,,,,,426.0120565
,,,,,426.0223213
,,,,,426.0256659
,,,,,426.0336052
,,,,,426.0354995
,,,,,426.0369285
,,,,,426.0434435
,,,,,426.0546917
,,,,,426.0587107
,,,,,426.0619542
,,,,,426.0629307
,,,,,426.0689065
,,,,,426.0700403
,,,,,426.0718786
,,,,,426.0787005
,,,,,426.0798243
,,,,,426.0809495
,,,,,426.08743
,,,,,426.0910635
,,,,,426.092879
,,,,,426.0950783
,,,,,426.0983065
,,,,,426.0992714
,,,,,426.1010365
,,,,,426.1022755
,,,,,426.1064027
,,,,,426.108188
,,,,,426.1104845
,,,,,426.1107395
,,,,,426.115097
,,,,,426.11621
,,,,,426.1173245
,,,,,426.127452
,,,,,426.1292877
,,,,,426.1314777
,,,,,426.134732
,,,,,426.1356729
,,,,,426.1386378
,,,,,426.1412785
,,,,,426.1435485
,,,,,426.1439263
,,,,,426.1446156
,,,,,426.1470665
,,,,,426.1484565
,,,,,426.1514933
,,,,,426.1526032
,,,,,426.153706
,,,,,426.1616552
,,,,,426.1623251
,,,,,426.1638694
,,,,,426.1656582
,,,,,426.1678563
,,,,,426.1720319
,,,,,426.1729635
,,,,,426.1738255
,,,,,426.1751115
,,,,,426.1801655
,,,,,426.1809898
,,,,,426.1834963
,,,,,426.1849985
,,,,,426.1878895
,,,,,426.1889936
,,,,,426.1901035
,,,,,426.1915675
,,,,,426.1947595
,,,,,426.1980758
,,,,,426.2002329
,,,,,426.2020489
,,,,,426.2042581
,,,,,426.2100465
,,,,,426.2132724
,,,,,426.217275
,,,,,426.219834
,,,,,426.221372
,,,,,426.225372
,,,,,426.2325885
,,,,,426.2365948
,,,,,426.2384068
,,,,,426.2395195
,,,,,426.2562277
,,,,,426.2617493
,,,,,426.2650963
,,,,,426.2729694
,,,,,426.2748515
,,,,,426.2981445
,,,,,426.3134415
,,,,,426.5849995
,,,,,426.9887741
,,,,,427.0175466
,,,,,427.0209062
,,,,,427.0256805
,,,,,427.0288075
,,,,,427.0355245
,,,,,427.0387012
,,,,,427.0467838
,,,,,427.053949
,,,,,427.0572847
,,,,,427.0620567
,,,,,427.0652366
,,,,,427.0669975
,,,,,427.0750822
,,,,,427.0831932
,,,,,427.0862785
,,,,,427.0903379
,,,,,427.0935585
,,,,,427.094579
,,,,,427.095332
,,,,,427.1016313
,,,,,427.103462
,,,,,427.111459
,,,,,427.1195765
,,,,,427.1226924
,,,,,427.1267318
,,,,,427.1308785
,,,,,427.1380948
,,,,,427.1397405
,,,,,427.1420195
,,,,,427.1478561
,,,,,427.148114
,,,,,427.1559491
,,,,,427.1590524
,,,,,427.1632125
,,,,,427.1690265
,,,,,427.1756182
,,,,,427.1787795
,,,,,427.1842395
,,,,,427.1923285
,,,,,427.1933308
,,,,,427.1954272
,,,,,427.1973029
,,,,,427.2044825
,,,,,427.2054245
,,,,,427.2150858
,,,,,427.2165685
,,,,,427.2206224
,,,,,427.2232155
,,,,,427.2287439
,,,,,427.2318385
,,,,,427.2336647
,,,,,427.241793
,,,,,427.2514818
,,,,,427.2570215
,,,,,427.2650985
,,,,,427.2682195
,,,,,427.2700345
,,,,,427.2933473
,,,,,427.6726778
,,,,,427.9386355
,,,,,427.9751865
,,,,,427.9893415
,,,,,428.0015921
,,,,,428.0049485
,,,,,428.0127685
,,,,,428.0146985
,,,,,428.0227084
,,,,,428.0379644
,,,,,428.0412581
,,,,,428.0469585
,,,,,428.0492479
,,,,,428.0510742
,,,,,428.0579045
,,,,,428.0590872
,,,,,428.070343
,,,,,428.0743421
,,,,,428.0775781
,,,,,428.0785663
,,,,,428.0845841
,,,,,428.0856715
,,,,,428.0874571
,,,,,428.0876715
,,,,,428.0888105
,,,,,428.0943342
,,,,,428.0954699
,,,,,428.0986785
,,,,,428.1051995
,,,,,428.1067175
,,,,,428.1107414
,,,,,428.113963
,,,,,428.1149586
,,,,,428.1179735
,,,,,428.1220725
,,,,,428.1223625
,,,,,428.1226015
,,,,,428.1238566
,,,,,428.130739
,,,,,428.1318627
,,,,,428.1329785
,,,,,428.1416083
,,,,,428.1430984
,,,,,428.1471309
,,,,,428.1503654
,,,,,428.1513786
,,,,,428.1543581
,,,,,428.1595152
,,,,,428.1602477
,,,,,428.167123
,,,,,428.1682509
,,,,,428.1693635
,,,,,428.1779863
,,,,,428.1795138
,,,,,428.1813132
,,,,,428.1835008
,,,,,428.1844615
,,,,,428.1868135
,,,,,428.187701
,,,,,428.1886145
,,,,,428.190687
,,,,,428.195884
,,,,,428.1965992
,,,,,428.1990996
,,,,,428.2005955
,,,,,428.2046308
,,,,,428.2158618
,,,,,428.2176185
,,,,,428.2198955
,,,,,428.2243699
,,,,,428.2270882
,,,,,428.2289308
,,,,,428.2329758
,,,,,428.2354699
,,,,,428.2370695
,,,,,428.2410118
,,,,,428.2522427
,,,,,428.25409
,,,,,428.2561645
,,,,,428.260345
,,,,,428.2773999
,,,,,428.2886311
,,,,,428.3138081
,,,,,428.9745795
,,,,,428.9785165
,,,,,428.9968175
,,,,,429.0170127
,,,,,429.0332185
,,,,,429.0365361
,,,,,429.0413254
,,,,,429.0444876
,,,,,429.0452995
,,,,,429.0463725
,,,,,429.0543562
,,,,,429.0624564
,,,,,429.0696069
,,,,,429.0729429
,,,,,429.0744771
,,,,,429.0777127
,,,,,429.080889
,,,,,429.082718
,,,,,429.0907366
,,,,,429.0928355
,,,,,429.0988483
,,,,,429.1019396
,,,,,429.1059993
,,,,,429.109161
,,,,,429.1141097
,,,,,429.1172729
,,,,,429.1190965
,,,,,429.1271206
,,,,,429.1352224
,,,,,429.1383415
,,,,,429.1401745
,,,,,429.142358
,,,,,429.150549
,,,,,429.1536628
,,,,,429.1554825
,,,,,429.1635085
,,,,,429.1684916
,,,,,429.1716028
,,,,,429.1747242
,,,,,429.1787153
,,,,,429.1868005
,,,,,429.1912148
,,,,,429.1943385
,,,,,429.1998888
,,,,,429.2079843
,,,,,429.2111236
,,,,,429.2129571
,,,,,429.2151222
,,,,,429.2232855
,,,,,429.2307245
,,,,,429.2362732
,,,,,429.244385
,,,,,429.2474893
,,,,,429.2556045
,,,,,429.2726615
,,,,,429.3090278
,,,,,429.3170875
,,,,,429.345432
,,,,,429.9709735
,,,,,429.9794285
,,,,,430.0172354
,,,,,430.020559
,,,,,430.0284771
,,,,,430.0303525
,,,,,430.0365801
,,,,,430.0368085
,,,,,430.0383583
,,,,,430.0536073
,,,,,430.0568655
,,,,,430.064895
,,,,,430.0667116
,,,,,430.0735168
,,,,,430.0747294
,,,,,430.0823395
,,,,,430.0844305
,,,,,430.0859979
,,,,,430.0899886
,,,,,430.0932175
,,,,,430.0943051
,,,,,430.0990495
,,,,,430.1001551
,,,,,430.1012918
,,,,,430.1030916
,,,,,430.1099392
,,,,,430.1111135
,,,,,430.1143595
,,,,,430.120808
,,,,,430.1223644
,,,,,430.126373
,,,,,430.1296344
,,,,,430.1307007
,,,,,430.1322518
,,,,,430.1354015
,,,,,430.1376575
,,,,,430.1382075
,,,,,430.1394604
,,,,,430.1475058
,,,,,430.1572335
,,,,,430.1587529
,,,,,430.162775
,,,,,430.1660305
,,,,,430.1670615
,,,,,430.1699939
,,,,,430.171819
,,,,,430.1758571
,,,,,430.1782735
,,,,,430.1814685
,,,,,430.1838982
,,,,,430.188821
,,,,,430.193647
,,,,,430.1951431
,,,,,430.1969282
,,,,,430.1991588
,,,,,430.2023485
,,,,,430.2032335
,,,,,430.2063706
,,,,,430.2122236
,,,,,430.2146391
,,,,,430.2191355
,,,,,430.2202874
,,,,,430.2315118
,,,,,430.2355406
,,,,,430.2396236
,,,,,430.2427482
,,,,,430.256664
,,,,,430.267896
,,,,,430.2719125
,,,,,430.2759774
,,,,,430.2930545
,,,,,430.3042853
,,,,,430.329383
,,,,,431.0124891
,,,,,431.0140528
,,,,,431.020605
,,,,,431.0236915
,,,,,431.0424445
,,,,,431.0488655
,,,,,431.0521745
,,,,,431.0569737
,,,,,431.060123
,,,,,431.0609575
,,,,,431.0614
,,,,,431.061992
,,,,,431.0682765
,,,,,431.069997
,,,,,431.0721605
,,,,,431.0781117
,,,,,431.085258
,,,,,431.0885398
,,,,,431.0902315
,,,,,431.0933801
,,,,,431.0965228
,,,,,431.0983671
,,,,,431.1046015
,,,,,431.1050915
,,,,,431.1063804
,,,,,431.1144948
,,,,,431.1175938
,,,,,431.1216443
,,,,,431.1248775
,,,,,431.1297444
,,,,,431.1329251
,,,,,431.1346845
,,,,,431.1427701
,,,,,431.1508791
,,,,,431.1539818
,,,,,431.1559145
,,,,,431.1580278
,,,,,431.1605715
,,,,,431.1637855
,,,,,431.1654995
,,,,,431.1661772
,,,,,431.1693328
,,,,,431.1711155
,,,,,431.1791502
,,,,,431.1872588
,,,,,431.190355
,,,,,431.1943723
,,,,,431.1984365
,,,,,431.2015977
,,,,,431.2025074
,,,,,431.209984
,,,,,431.2155282
,,,,,431.2236253
,,,,,431.2267995
,,,,,431.2388885
,,,,,431.2519213
,,,,,431.2599945
,,,,,431.2712688
,,,,,431.2883122
,,,,,431.5772365
,,,,,431.978713
,,,,,431.9798535
,,,,,431.9809861
,,,,,431.9964624
,,,,,432.0076585
,,,,,432.0328808
,,,,,432.036184
,,,,,432.0419595
,,,,,432.0441362
,,,,,432.0459185
,,,,,432.0522556
,,,,,432.0540064
,,,,,432.0637425
,,,,,432.0681175
,,,,,432.069266
,,,,,432.0726388
,,,,,432.0782915
,,,,,432.0805332
,,,,,432.0823605
,,,,,432.0838205
,,,,,432.0884585
,,,,,432.0890946
,,,,,432.0903876
,,,,,432.0935825
,,,,,432.0970545
,,,,,432.1000863
,,,,,432.1016767
,,,,,432.1056458
,,,,,432.1089313
,,,,,432.1146335
,,,,,432.1169152
,,,,,432.1187211
,,,,,432.1255675
,,,,,432.1267688
,,,,,432.1308065
,,,,,432.1364599
,,,,,432.1380218
,,,,,432.1420325
,,,,,432.1452987
,,,,,432.1465505
,,,,,432.1533383
,,,,,432.1550992
,,,,,432.1631567
,,,,,432.1728718
,,,,,432.174405
,,,,,432.1784201
,,,,,432.1816755
,,,,,432.1856197
,,,,,432.19146
,,,,,432.1995537
,,,,,432.2026605
,,,,,432.209275
,,,,,432.2107667
,,,,,432.2148129
,,,,,432.2190135
,,,,,432.2220014
,,,,,432.2278687
,,,,,432.2334192
,,,,,432.2359407
,,,,,432.2471877
,,,,,432.251202
,,,,,432.2552772
,,,,,432.2723446
,,,,,432.2835788
,,,,,432.2874985
,,,,,432.2916105
,,,,,432.3086785
,,,,,432.373409
,,,,,432.979439
,,,,,432.9832001
,,,,,432.9998565
,,,,,433.0103145
,,,,,433.028135
,,,,,433.0362509
,,,,,433.039413
,,,,,433.0475595
,,,,,433.0573625
,,,,,433.0580405
,,,,,433.0588685
,,,,,433.0645179
,,,,,433.0678485
,,,,,433.0726244
,,,,,433.0757362
,,,,,433.0775595
,,,,,433.0838944
,,,,,433.0856363
,,,,,433.0937467
,,,,,433.0953005
,,,,,433.100899
,,,,,433.1041945
,,,,,433.1089952
,,,,,433.11215
,,,,,433.1140031
,,,,,433.1203495
,,,,,433.1220209
,,,,,433.1301369
,,,,,433.1331505
,,,,,433.1372892
,,,,,433.1398895
,,,,,433.1454026
,,,,,433.148557
,,,,,433.1504128
,,,,,433.1584202
,,,,,433.1665357
,,,,,433.1696005
,,,,,433.1736714
,,,,,433.1817926
,,,,,433.186693
,,,,,433.194802
,,,,,433.2019445
,,,,,433.2029281
,,,,,433.2061125
,,,,,433.2100585
,,,,,433.2181673
,,,,,433.2231379
,,,,,433.2311848
,,,,,433.2392753
,,,,,433.2464505
,,,,,433.2545469
,,,,,433.2675537
,,,,,433.2756155
,,,,,433.3039369
,,,,,433.5764095
,,,,,433.9768649
,,,,,433.984116
,,,,,434.0121313
,,,,,434.0234035
,,,,,434.0275335
,,,,,434.0315411
,,,,,434.038627
,,,,,434.0399625
,,,,,434.0473685
,,,,,434.0485186
,,,,,434.0518915
,,,,,434.0576065
,,,,,434.0597698
,,,,,434.0615946
