NMR_weight,RPPOS_mz,RPNEG_mz,HPOS_mz,HNEG_mz,FTICR_NeutralMass
,,,,,441.1998695
,,,,,441.2012525
,,,,,441.202337
,,,,,441.2089765
,,,,,441.2096285
,,,,,441.2113515
,,,,,441.2129463
,,,,,441.2210244
,,,,,441.2307121
,,,,,441.2362915
,,,,,441.2387825
,,,,,441.2492987
,,,,,441.2574139
,,,,,441.2726895
,,,,,441.285744
,,,,,441.6103698
,,,,,441.954289
,,,,,441.9933549
,,,,,442.0086269
,,,,,442.0262645
,,,,,442.0296958
,,,,,442.0303864
,,,,,442.0450019
,,,,,442.0480895
,,,,,442.0536086
,,,,,442.0582625
,,,,,442.065526
,,,,,442.0660165
,,,,,442.0667548
,,,,,442.0678565
,,,,,442.0700871
,,,,,442.0735465
,,,,,442.074743
,,,,,442.0781275
,,,,,442.0819528
,,,,,442.0831365
,,,,,442.083849
,,,,,442.0845521
,,,,,442.087867
,,,,,442.0899863
,,,,,442.0911935
,,,,,442.093294
,,,,,442.0942488
,,,,,442.0959075
,,,,,442.096595
,,,,,442.098698
,,,,,442.0989835
,,,,,442.0997925
,,,,,442.1031461
,,,,,442.1043597
,,,,,442.1055844
,,,,,442.1068369
,,,,,442.1071511
,,,,,442.1098735
,,,,,442.111124
,,,,,442.1127918
,,,,,442.1152315
,,,,,442.1183098
,,,,,442.1198635
,,,,,442.1201565
,,,,,442.1209215
,,,,,442.1229775
,,,,,442.1241802
,,,,,442.12537
,,,,,442.1263325
,,,,,442.1295035
,,,,,442.1304926
,,,,,442.1320771
,,,,,442.1370955
,,,,,442.1387503
,,,,,442.1395457
,,,,,442.1419515
,,,,,442.1457185
,,,,,442.1471905
,,,,,442.147506
,,,,,442.1508515
,,,,,442.1565075
,,,,,442.1606
,,,,,442.1674311
,,,,,442.1686317
,,,,,442.1698222
,,,,,442.1750595
,,,,,442.1758934
,,,,,442.1771045
,,,,,442.177373
,,,,,442.1783229
,,,,,442.1838849
,,,,,442.1871995
,,,,,442.1949465
,,,,,442.1961425
,,,,,442.1969482
,,,,,442.2046055
,,,,,442.2081991
,,,,,442.2103758
,,,,,442.2122415
,,,,,442.2124735
,,,,,442.2135515
,,,,,442.2147459
,,,,,442.2202723
,,,,,442.2236152
,,,,,442.2333339
,,,,,442.2400325
,,,,,442.2427455
,,,,,442.2511336
,,,,,442.256659
,,,,,442.2600086
,,,,,442.2679655
,,,,,442.2930411
,,,,,442.6088985
,,,,,442.8910655
,,,,,442.9412641
,,,,,442.9538725
,,,,,443.0144415
,,,,,443.033669
,,,,,443.0513845
,,,,,443.0700584
,,,,,443.0733385
,,,,,443.0770595
,,,,,443.0780295
,,,,,443.0790651
,,,,,443.0830565
,,,,,443.0852772
,,,,,443.0886168
,,,,,443.0933519
,,,,,443.0998477
,,,,,443.103071
,,,,,443.1064503
,,,,,443.1066985
,,,,,443.1089117
,,,,,443.1144522
,,,,,443.1194785
,,,,,443.121646
,,,,,443.1249999
,,,,,443.1263145
,,,,,443.1275302
,,,,,443.1287195
,,,,,443.1371655
,,,,,443.1427889
,,,,,443.1450685
,,,,,443.1460145
,,,,,443.1491675
,,,,,443.1508318
,,,,,443.1558252
,,,,,443.1638995
,,,,,443.1704573
,,,,,443.170794
,,,,,443.1719915
,,,,,443.1731931
,,,,,443.1791825
,,,,,443.1808781
,,,,,443.1815915
,,,,,443.1872535
,,,,,443.1882215
,,,,,443.1921592
,,,,,443.1971085
,,,,,443.1983085
,,,,,443.1995125
,,,,,443.2002515
,,,,,443.2068985
,,,,,443.2073745
,,,,,443.2085405
,,,,,443.2155198
,,,,,443.2189392
,,,,,443.2236119
,,,,,443.2286755
,,,,,443.2366526
,,,,,443.251887
,,,,,443.2545165
,,,,,443.2599953
,,,,,443.2631735
,,,,,443.2634455
,,,,,443.2883195
,,,,,443.9511205
,,,,,443.9676625
,,,,,444.0242055
,,,,,444.0273865
,,,,,444.0329215
,,,,,444.041939
,,,,,444.0447268
,,,,,444.0459459
,,,,,444.0493128
,,,,,444.0539805
,,,,,444.0612453
,,,,,444.0637663
,,,,,444.0671895
,,,,,444.0692754
,,,,,444.0780625
,,,,,444.0790165
,,,,,444.0798615
,,,,,444.0823804
,,,,,444.0878321
,,,,,444.0903867
,,,,,444.0975927
,,,,,444.098806
,,,,,444.1001786
,,,,,444.1032791
,,,,,444.1056476
,,,,,444.1090075
,,,,,444.1153984
,,,,,444.1187656
,,,,,444.1199943
,,,,,444.1212211
,,,,,444.1224036
,,,,,444.1255435
,,,,,444.1267639
,,,,,444.1281672
,,,,,444.128407
,,,,,444.1309231
,,,,,444.1339721
,,,,,444.1365097
,,,,,444.1398082
,,,,,444.1420491
,,,,,444.1453465
,,,,,444.1461495
,,,,,444.1478735
,,,,,444.1510175
,,,,,444.1543535
,,,,,444.1551865
,,,,,444.1576037
,,,,,444.1619447
,,,,,444.1631517
,,,,,444.1643785
,,,,,444.1728917
,,,,,444.1752672
,,,,,444.1762323
,,,,,444.1817435
,,,,,444.1857855
,,,,,444.1915083
,,,,,444.194007
,,,,,444.1995371
,,,,,444.2016765
,,,,,444.2105945
,,,,,444.2125686
,,,,,444.2181435
,,,,,444.2278678
,,,,,444.2304023
,,,,,444.2359213
,,,,,444.2471355
,,,,,444.2581865
,,,,,444.2584105
,,,,,444.2723108
,,,,,444.2875445
,,,,,444.3086779
,,,,,444.9321005
,,,,,444.9543885
,,,,,445.0372008
,,,,,445.0492826
,,,,,445.06456
,,,,,445.0670607
,,,,,445.0725095
,,,,,445.0769956
,,,,,445.0823655
,,,,,445.0856911
,,,,,445.0937318
,,,,,445.1009202
,,,,,445.1042862
,,,,,445.1090107
,,,,,445.1130311
,,,,,445.1139672
,,,,,445.118723
,,,,,445.1220644
,,,,,445.1245786
,,,,,445.1301091
,,,,,445.1349025
,,,,,445.1372911
,,,,,445.140655
,,,,,445.143035
,,,,,445.1487675
,,,,,445.158449
,,,,,445.1665098
,,,,,445.1714623
,,,,,445.1736885
,,,,,445.1762425
,,,,,445.1771095
,,,,,445.1851495
,,,,,445.1861362
,,,,,445.1947839
,,,,,445.2029013
,,,,,445.2100434
,,,,,445.2173
,,,,,445.2231365
,,,,,445.2311708
,,,,,445.2392704
,,,,,445.2675586
,,,,,445.2756577
,,,,,445.6710865
,,,,,445.8213153
,,,,,445.9786965
,,,,,445.9799325
,,,,,445.9955011
,,,,,446.003576
,,,,,446.0398615
,,,,,446.0429784
,,,,,446.0485105
,,,,,446.0503615
,,,,,446.058259
,,,,,446.0590595
,,,,,446.0616476
,,,,,446.0637955
,,,,,446.0696265
,,,,,446.076951
,,,,,446.0794542
,,,,,446.0849059
,,,,,446.0882378
,,,,,446.0946603
,,,,,446.0980402
,,,,,446.1001315
,,,,,446.1034859
,,,,,446.1051575
,,,,,446.1060228
,,,,,446.1062535
,,,,,446.1093625
,,,,,446.1132666
,,,,,446.1157554
,,,,,446.1173406
,,,,,446.119071
,,,,,446.1212758
,,,,,446.1246052
,,,,,446.1256125
,,,,,446.1311148
,,,,,446.1331175
,,,,,446.134367
,,,,,446.136943
,,,,,446.1412035
,,,,,446.1424179
,,,,,446.1436285
,,,,,446.1490695
,,,,,446.1554661
,,,,,446.1576919
,,,,,446.1610515
,,,,,446.170759
,,,,,446.1728005
,,,,,446.1731945
,,,,,446.1787958
,,,,,446.1885055
,,,,,446.1918566
,,,,,446.1973907
,,,,,446.2013014
,,,,,446.2071305
,,,,,446.2151881
,,,,,446.2185555
,,,,,446.2248975
,,,,,446.2264495
,,,,,446.2304445
,,,,,446.2345605
,,,,,446.2376919
,,,,,446.2435169
,,,,,446.2515765
,,,,,446.2628065
,,,,,446.2879429
,,,,,446.3243085
,,,,,446.6475675
,,,,,446.6696301
,,,,,446.8213835
,,,,,446.9291505
,,,,,446.9514805
,,,,,446.9832458
,,,,,446.9950719
,,,,,446.998778
,,,,,447.0351941
,,,,,447.0463313
,,,,,447.0528707
,,,,,447.0801811
,,,,,447.0836455
,,,,,447.0882535
,,,,,447.0932586
,,,,,447.097927
,,,,,447.0987045
,,,,,447.1013835
,,,,,447.1084795
,,,,,447.1093112
,,,,,447.1101431
,,,,,447.1110136
,,,,,447.1165406
,,,,,447.1189145
,,,,,447.1199595
,,,,,447.1246635
,,,,,447.1296283
,,,,,447.1377061
,,,,,447.1457727
,,,,,447.1529165
,,,,,447.1562375
,,,,,447.1587605
,,,,,447.1643985
,,,,,447.1740509
,,,,,447.1772778
,,,,,447.182178
,,,,,447.1866087
,,,,,447.2008261
,,,,,447.2104562
,,,,,447.2154361
,,,,,447.2185532
,,,,,447.2256835
,,,,,447.2328865
,,,,,447.2387485
,,,,,447.2468378
,,,,,447.2549319
,,,,,447.2832235
,,,,,447.8183128
,,,,,447.819315
,,,,,447.8980421
,,,,,447.9925185
,,,,,448.0277375
,,,,,448.036881
,,,,,448.0458175
,,,,,448.0497877
,,,,,448.0561405
,,,,,448.0579572
,,,,,448.0641645
,,,,,448.0732085
,,,,,448.0773096
,,,,,448.0794197
,,,,,448.0853315
,,,,,448.0900348
,,,,,448.0925312
,,,,,448.095009
,,,,,448.0984275
,,,,,448.1005556
,,,,,448.1030965
,,,,,448.1039322
,,,,,448.1042115
,,,,,448.1101625
,,,,,448.1136226
,,,,,448.1152975
,,,,,448.1160275
,,,,,448.1189775
,,,,,448.120444
,,,,,448.1216824
,,,,,448.1288905
,,,,,448.1314044
,,,,,448.1347072
,,,,,448.1350525
,,,,,448.1369333
,,,,,448.140255
,,,,,448.1416472
,,,,,448.1457495
,,,,,448.1460275
,,,,,448.1467473
,,,,,448.1500187
,,,,,448.1515375
,,,,,448.1525189
,,,,,448.1548765
,,,,,448.1580592
,,,,,448.1677965
,,,,,448.1710886
,,,,,448.1733397
,,,,,448.1766995
,,,,,448.1805375
,,,,,448.186387
,,,,,448.1900195
,,,,,448.1944503
,,,,,448.204113
,,,,,448.2088415
,,,,,448.2097841
,,,,,448.2130405
,,,,,448.2187617
,,,,,448.2227708
,,,,,448.2308381
,,,,,448.2339715
,,,,,448.2421095
,,,,,448.2460685
,,,,,448.2591655
,,,,,448.2672345
,,,,,448.2955045
,,,,,448.3683159
,,,,,448.8975025
,,,,,448.9921405
,,,,,449.0402228
,,,,,449.0507935
,,,,,449.059477
,,,,,449.0675231
,,,,,449.0902572
,,,,,449.0933025
,,,,,449.0958365
,,,,,449.1039031
,,,,,449.1071648
,,,,,449.1088792
,,,,,449.11444
,,,,,449.116941
,,,,,449.1250399
,,,,,449.12625
,,,,,449.1266546
,,,,,449.1322053
,,,,,449.1347042
,,,,,449.13557
,,,,,449.1358005
,,,,,449.1403122
,,,,,449.1450515
,,,,,449.1533336
,,,,,449.1614435
,,,,,449.1743155
,,,,,449.1800265
,,,,,449.1897169
,,,,,449.1928755
,,,,,449.197793
,,,,,449.2124674
,,,,,449.2179821
,,,,,449.2260952
,,,,,449.2341818
,,,,,449.2413485
,,,,,449.2543892
,,,,,449.2624935
,,,,,449.2705743
,,,,,449.371666
,,,,,449.8163347
,,,,,449.895997
,,,,,449.8971405
,,,,,449.8996645
,,,,,449.9893305
,,,,,449.990426
,,,,,450.0348366
,,,,,450.0428955
,,,,,450.0434315
,,,,,450.0525035
,,,,,450.0559055
,,,,,450.0692925
,,,,,450.0712045
,,,,,450.0718825
,,,,,450.0785795
,,,,,450.0798129
,,,,,450.0832787
,,,,,450.0896087
,,,,,450.0928837
,,,,,450.0950781
,,,,,450.0953095
,,,,,450.1081992
,,,,,450.1106448
,,,,,450.1140006
,,,,,450.1162021
,,,,,450.1195728
,,,,,450.1250174
,,,,,450.1252615
,,,,,450.1261233
,,,,,450.1263585
,,,,,450.1280305
,,,,,450.1292727
,,,,,450.1309035
,,,,,450.1373197
,,,,,450.1420505
,,,,,450.1439575
,,,,,450.147024
,,,,,450.1503937
,,,,,450.1525965
,,,,,450.1558308
,,,,,450.1572921
,,,,,450.161633
,,,,,450.1656446
,,,,,450.1682245
,,,,,450.1737008
,,,,,450.1809115
,,,,,450.1821475
,,,,,450.1833828
,,,,,450.1890008
,,,,,450.1923215
,,,,,450.1962045
,,,,,450.2020347
,,,,,450.2100973
,,,,,450.2132635
,,,,,450.2198055
,,,,,450.2231557
,,,,,450.2244765
,,,,,450.2253652
,,,,,450.2295135
,,,,,450.2384226
,,,,,450.2447085
,,,,,450.2464747
,,,,,450.2497195
,,,,,450.257771
,,,,,450.2608119
,,,,,450.274815
,,,,,450.282809
,,,,,450.347572
,,,,,450.3653587
,,,,,450.3839807
,,,,,450.6309665
,,,,,450.8955855
,,,,,450.8992185
,,,,,451.0381937
,,,,,451.0750915
,,,,,451.0784115
,,,,,451.0831764
,,,,,451.0962259
,,,,,451.1058933
,,,,,451.1114915
,,,,,451.1124621
,,,,,451.1187175
,,,,,451.1196032
,,,,,451.1229224
,,,,,451.1245322
,,,,,451.1277905
,,,,,451.1326148
,,,,,451.1357445
,,,,,451.1479355
,,,,,451.155977
,,,,,451.1569395
,,,,,451.1590908
,,,,,451.1608739
,,,,,451.1689787
,,,,,451.1769685
,,,,,451.1842666
,,,,,451.1899325
,,,,,451.193264
,,,,,451.1960335
,,,,,451.1972886
,,,,,451.2053708
,,,,,451.2084555
,,,,,451.2134346
,,,,,451.233655
,,,,,451.2417581
,,,,,451.2514685
,,,,,451.2603365
,,,,,451.270045
,,,,,451.2780885
,,,,,451.3509509
,,,,,451.3686125
,,,,,451.6816105
,,,,,451.8133971
,,,,,451.8966615
,,,,,451.9874665
,,,,,452.0139595
,,,,,452.0249355
,,,,,452.0317898
,,,,,452.0330495
,,,,,452.0398925
,,,,,452.047045
,,,,,452.0504364
,,,,,452.0590853
,,,,,452.0624578
,,,,,452.0640515
,,,,,452.0681222
,,,,,452.0721429
,,,,,452.0743782
,,,,,452.0776826
,,,,,452.0810975
,,,,,452.0874987
,,,,,452.0899037
,,,,,452.0908215
,,,,,452.0954748
,,,,,452.0988663
,,,,,452.1044763
,,,,,452.107259
,,,,,452.1085276
,,,,,452.1108142
,,,,,452.1140945
,,,,,452.1166145
,,,,,452.1230184
,,,,,452.1240559
,,,,,452.1262991
,,,,,452.1318524
,,,,,452.1391955
,,,,,452.140919
,,,,,452.1436515
,,,,,452.1449167
,,,,,452.1461725
,,,,,452.1522355
,,,,,452.1528565
,,,,,452.1626418
,,,,,452.1629375
,,,,,452.168249
,,,,,452.1715936
,,,,,452.1771745
,,,,,452.1780555
,,,,,452.1794345
,,,,,452.1800085
,,,,,452.1812959
,,,,,452.1893679
,,,,,452.1965905
,,,,,452.1990505
,,,,,452.2006785
,,,,,452.2046635
,,,,,452.2060505
,,,,,452.2079975
,,,,,452.2164045
,,,,,452.2176885
,,,,,452.2199315
,,,,,452.2257468
,,,,,452.2289305
,,,,,452.2329505
,,,,,452.235471
,,,,,452.24099
,,,,,452.2441715
,,,,,452.2540657
,,,,,452.2773595
,,,,,452.2904681
,,,,,452.3446331
,,,,,452.6248361
,,,,,453.0351308
,,,,,453.0504495
,,,,,453.0897535
,,,,,453.0907445
,,,,,453.0988759
,,,,,453.1118826
,,,,,453.1216028
,,,,,453.1271672
,,,,,453.1296045
,,,,,453.1327365
,,,,,453.1351961
,,,,,453.1362106
,,,,,453.1401669
,,,,,453.1482692
,,,,,453.1548095
,,,,,453.1561565
,,,,,453.1635788
,,,,,453.1668155
,,,,,453.1715865
,,,,,453.1725906
,,,,,453.1765509
,,,,,453.1806055
,,,,,453.1813753
,,,,,453.1846318
,,,,,453.19126
,,,,,453.1927321
,,,,,453.194332
,,,,,453.1998685
,,,,,453.2129328
,,,,,453.2210447
,,,,,453.2281795
,,,,,453.2290752
,,,,,453.249323
,,,,,453.2574347
,,,,,453.2760465
,,,,,453.3479435
,,,,,453.8945845
,,,,,453.9027105
,,,,,453.9899505
,,,,,453.9933255
,,,,,454.0030055
,,,,,454.0110256
,,,,,454.0221015
,,,,,454.0237535
,,,,,454.0297291
,,,,,454.0303855
,,,,,454.038341
,,,,,454.0449964
,,,,,454.0473963
,,,,,454.0536017
,,,,,454.0569975
,,,,,454.0626899
,,,,,454.0667236
,,,,,454.0690245
,,,,,454.0747268
,,,,,454.0772618
,,,,,454.0781175
,,,,,454.0837447
,,,,,454.0844335
,,,,,454.08779
,,,,,454.0900648
,,,,,454.093351
,,,,,454.1031771
,,,,,454.1055249
,,,,,454.1111499
,,,,,454.1145065
,,,,,454.1201458
,,,,,454.1228915
,,,,,454.1241807
,,,,,454.1254378
,,,,,454.1322145
,,,,,454.1387685
,,,,,454.1396027
,,,,,454.1399415
,,,,,454.1407055
,,,,,454.1419341
,,,,,454.1475102
,,,,,454.1500575
,,,,,454.1565868
,,,,,454.159287
,,,,,454.1605567
,,,,,454.1628641
,,,,,454.1673663
,,,,,454.1676785
,,,,,454.1686503
,,,,,454.1752183
,,,,,454.1759707
,,,,,454.1783027
,,,,,454.1839148
,,,,,454.1872615
,,,,,454.192928
,,,,,454.1969328
,,,,,454.1980155
,,,,,454.2049797
,,,,,454.2122239
,,,,,454.2147274
,,,,,454.2202792
,,,,,454.2236407
,,,,,454.2333356
,,,,,454.2486565
,,,,,454.2511632
,,,,,454.2566664
,,,,,454.2600165
,,,,,454.2697022
,,,,,454.2809435
,,,,,454.2930406
,,,,,454.9728775
,,,,,455.0245332
,,,,,455.0330755
,,,,,455.0652828
,,,,,455.0699971
,,,,,455.0781188
,,,,,455.0868525
,,,,,455.0911467
,,,,,455.0933925
,,,,,455.0966915
,,,,,455.1053595
,,,,,455.1064204
,,,,,455.1088717
,,,,,455.1144645
,,,,,455.1177925
,,,,,455.1193705
,,,,,455.1262614
,,,,,455.1275336
,,,,,455.1287975
,,,,,455.1341234
,,,,,455.1427913
,,,,,455.1452493
,,,,,455.1508487
,,,,,455.1519365
,,,,,455.1557947
,,,,,455.1600255
,,,,,455.1639389
,,,,,455.1704882
,,,,,455.172008
,,,,,455.1736645
,,,,,455.1785705
,,,,,455.1792221
,,,,,455.1816465
,,,,,455.1882149
,,,,,455.1922206
,,,,,455.2002856
,,,,,455.2075295
,,,,,455.2155411
,,,,,455.2180415
,,,,,455.2190151
,,,,,455.2252835
,,,,,455.228589
,,,,,455.2366735
,,,,,455.2438815
,,,,,455.2649965
,,,,,455.3246769
,,,,,455.6271975
,,,,,455.8997755
,,,,,455.9699418
,,,,,455.9879143
,,,,,456.0009345
,,,,,456.0042345
,,,,,456.0090127
,,,,,456.032854
,,,,,456.0453586
,,,,,456.0460532
,,,,,456.0539471
,,,,,456.0606621
,,,,,456.0609365
,,,,,456.0616105
,,,,,456.0630772
,,,,,456.0643145
,,,,,456.0692859
,,,,,456.0726233
,,,,,456.0742995
,,,,,456.0783276
,,,,,456.0823856
,,,,,456.0847613
,,,,,456.0857985
,,,,,456.0879311
,,,,,456.0903707
,,,,,456.0975981
,,,,,456.1001853
,,,,,456.1034386
,,,,,456.1056584
,,,,,456.1089873
,,,,,456.1187843
,,,,,456.1190405
,,,,,456.1199599
,,,,,456.1212126
,,,,,456.1267813
,,,,,456.128414
,,,,,456.1308692
,,,,,456.1357287
,,,,,456.1366595
,,,,,456.1374265
,,,,,456.1381055
,,,,,456.138545
,,,,,456.139796
,,,,,456.1420593
,,,,,456.1478541
,,,,,456.1544433
,,,,,456.1551805
,,,,,456.1575951
,,,,,456.1631567
,,,,,456.1657145
,,,,,456.1663595
,,,,,456.1721875
,,,,,456.1729605
,,,,,456.1762166
,,,,,456.1842824
,,,,,456.1896485
,,,,,456.1908333
,,,,,456.1915933
,,,,,456.1928135
,,,,,456.193997
,,,,,456.1995398
,,,,,456.209295
,,,,,456.2125921
,,,,,456.2279035
,,,,,456.2303609
,,,,,456.2359302
,,,,,456.2472535
,,,,,456.2489811
,,,,,456.2641865
,,,,,456.2723057
,,,,,456.3086971
,,,,,456.9068063
,,,,,457.0215981
,,,,,457.0493215
,,,,,457.0623155
,,,,,457.0664298
,,,,,457.072633
,,,,,457.0808905
,,,,,457.0856794
,,,,,457.0880125
,,,,,457.0987165
,,,,,457.1008905
,,,,,457.1024335
,,,,,457.104268
,,,,,457.1068375
,,,,,457.1090081
,,,,,457.1123676
,,,,,457.1221186
,,,,,457.1223665
,,,,,457.1233157
,,,,,457.1245811
,,,,,457.125857
,,,,,457.1301305
,,,,,457.1317839
,,,,,457.1350765
,,,,,457.1372642
,,,,,457.1431781
,,,,,457.1497465
,,,,,457.152997
,,,,,457.1584721
,,,,,457.160914
,,,,,457.1665085
,,,,,457.1714603
,,,,,457.1746995
,,,,,457.1861519
,,,,,457.1866585
,,,,,457.1876345
,,,,,457.194863
,,,,,457.1961575
,,,,,457.2028885
,,,,,457.2078456
,,,,,457.21597
,,,,,457.2311871
,,,,,457.2332865
,,,,,457.2345823
,,,,,457.2358385
,,,,,457.2392635
,,,,,457.2424375
,,,,,457.2593165
,,,,,457.267565
,,,,,457.2756557
,,,,,457.7880435
,,,,,458.0034455
,,,,,458.0213087
,,,,,458.0252077
,,,,,458.0423372
,,,,,458.0430895
,,,,,458.0485339
,,,,,458.0610267
,,,,,458.0615995
,,,,,458.0649479
,,,,,458.0696201
,,,,,458.0730695
,,,,,458.0762783
,,,,,458.0768905
,,,,,458.078688
,,,,,458.0793869
,,,,,458.0839835
,,,,,458.084914
,,,,,458.0882188
,,,,,458.094682
,,,,,458.0980062
,,,,,458.1004397
,,,,,458.1060417
,,,,,458.1093175
,,,,,458.1132811
,,,,,458.1148725
,,,,,458.1158031
,,,,,458.1190461
,,,,,458.1213004
,,,,,458.1245783
,,,,,458.1255152
,,,,,458.1271225
,,,,,458.1279844
,,,,,458.1344049
,,,,,458.1368405
,,,,,458.140663
,,,,,458.1424174
,,,,,458.1521819
,,,,,458.1554633
,,,,,458.1576295
,,,,,458.1609675
,,,,,458.163519
,,,,,458.1708475
,,,,,458.1723111
,,,,,458.1732105
,,,,,458.178796
,,,,,458.1821765
,,,,,458.1898845
,,,,,458.1918455
,,,,,458.1974115
,,,,,458.2071455
,,,,,458.2096242
,,,,,458.2151831
,,,,,458.2264185
,,,,,458.2282511
,,,,,458.233796
,,,,,458.2349565
,,,,,458.237801
,,,,,458.2434851
,,,,,458.2515721
,,,,,458.2627875
,,,,,458.274058
,,,,,458.2879557
,,,,,458.3243317
,,,,,458.3606705
,,,,,458.9038275
,,,,,458.9216745
,,,,,459.0285262
,,,,,459.045703
,,,,,459.0643756
,,,,,459.0779665
,,,,,459.0801365
,,,,,459.0882213
,,,,,459.0884535
,,,,,459.0925555
,,,,,459.0947735
,,,,,459.1013213
,,,,,459.1021575
,,,,,459.1165233
,,,,,459.1188815
,,,,,459.119968
,,,,,459.1245825
,,,,,459.1296888
,,,,,459.1321445
,,,,,459.1345365
,,,,,459.1376939
,,,,,459.1402157
,,,,,459.1457305
,,,,,459.150648
,,,,,459.1516315
,,,,,459.1529247
,,,,,459.1684995
,,,,,459.174095
,,,,,459.1743375
,,,,,459.1821155
,,,,,459.1871105
,,,,,459.2104497
,,,,,459.2185377
,,,,,459.2303245
,,,,,459.2329115
,,,,,459.2371255
,,,,,459.2386645
,,,,,459.2468092
,,,,,459.2549023
,,,,,459.2620989
,,,,,459.283216
,,,,,459.2913401
,,,,,459.3196375
,,,,,459.8739605
,,,,,460.0005215
,,,,,460.0173212
,,,,,460.0222443
,,,,,460.0277505
,,,,,460.0402908
,,,,,460.0409021
,,,,,460.0587015
,,,,,460.0619955
,,,,,460.0641721
,,,,,460.073257
,,,,,460.0748277
,,,,,460.0761225
,,,,,460.0766085
,,,,,460.0772613
,,,,,460.0852878
,,,,,460.0925588
,,,,,460.0942305
,,,,,460.095068
,,,,,460.0984745
,,,,,460.1005481
,,,,,460.1039096
,,,,,460.112333
,,,,,460.1136406
,,,,,460.1145735
,,,,,460.11492
,,,,,460.1159385
,,,,,460.1216754
,,,,,460.1250765
,,,,,460.1289556
,,,,,460.1334495
,,,,,460.1347461
,,,,,460.1360511
,,,,,460.1370398
,,,,,460.145888
,,,,,460.1474218
,,,,,460.1487265
,,,,,460.1500098
,,,,,460.1562731
,,,,,460.158048
,,,,,460.1593515
,,,,,460.1710832
,,,,,460.1733314
,,,,,460.1766515
,,,,,460.1805675
,,,,,460.1863869
,,,,,460.1889065
,,,,,460.194455
,,,,,460.2075109
,,,,,460.2129935
,,,,,460.2139115
,,,,,460.2169515
,,,,,460.2227837
,,,,,460.2308419
,,,,,460.2378535
,,,,,460.2420305
,,,,,460.245188
,,,,,460.253227
,,,,,460.2591825
,,,,,460.2672213
,,,,,460.2784945
,,,,,460.2802735
,,,,,460.303609
,,,,,460.318867
,,,,,460.404692
,,,,,460.642668
,,,,,460.9012385
,,,,,460.9260665
,,,,,461.0436552
,,,,,461.0781715
,,,,,461.0883387
,,,,,461.0896428
,,,,,461.0909455
,,,,,461.0958195
,,,,,461.0992252
,,,,,461.1039185
,,,,,461.1089379
,,,,,461.1169627
,,,,,461.1249828
,,,,,461.1322603
,,,,,461.1324995
,,,,,461.1356713
,,,,,461.1359085
,,,,,461.1368002
,,,,,461.1380936
,,,,,461.1394024
,,,,,461.1403015
,,,,,461.1530657
,,,,,461.1533903
,,,,,461.1543547
,,,,,461.1556437
,,,,,461.1595835
,,,,,461.1601365
,,,,,461.1614173
,,,,,461.1627015
,,,,,461.1686055
,,,,,461.1718315
,,,,,461.1798915
,,,,,461.1897187
,,,,,461.1977755
,,,,,461.2081095
,,,,,461.210848
,,,,,461.2121935
,,,,,461.2260944
,,,,,461.2342113
,,,,,461.2624794
,,,,,461.2705895
,,,,,461.3069215
,,,,,461.9136668
,,,,,461.9984245
,,,,,462.0143725
,,,,,462.0161875
,,,,,462.0347265
,,,,,462.040252
,,,,,462.0434137
,,,,,462.071128
,,,,,462.0719127
,,,,,462.07353
,,,,,462.0798337
,,,,,462.0929863
,,,,,462.0952008
,,,,,462.0984975
,,,,,462.1009345
,,,,,462.1083126
,,,,,462.1106906
,,,,,462.1126805
,,,,,462.1139844
,,,,,462.1162745
,,,,,462.118266
,,,,,462.1195741
,,,,,462.120863
,,,,,462.1258665
,,,,,462.1294782
,,,,,462.1304956
,,,,,462.1317913
,,,,,462.1331119
,,,,,462.1360095
,,,,,462.1373269
,,,,,462.1390188
,,,,,462.1413951
,,,,,462.1438195
,,,,,462.1470285
,,,,,462.1503855
,,,,,462.1517905
,,,,,462.1526538
,,,,,462.1557565
,,,,,462.1561135
,,,,,462.1576951
,,,,,462.1589075
,,,,,462.1623835
,,,,,462.1643545
,,,,,462.1646215
,,,,,462.165671
,,,,,462.1669565
,,,,,462.1682655
,,,,,462.1737119
,,,,,462.1768335
,,,,,462.1890087
,,,,,462.1923245
,,,,,462.1961945
,,,,,462.1964485
,,,,,462.2020325
,,,,,462.2045445
,,,,,462.2101057
,,,,,462.2198875
,,,,,462.2253945
,,,,,462.2286785
,,,,,462.2384303
,,,,,462.2464904
,,,,,462.2577125
,,,,,462.2747983
,,,,,462.2828635
,,,,,462.2980695
,,,,,462.3475988
,,,,,462.6156818
,,,,,462.6396405
,,,,,462.689688
,,,,,463.0477775
,,,,,463.0751745
,,,,,463.0832165
,,,,,463.0862835
,,,,,463.0875921
,,,,,463.0879915
,,,,,463.0888931
,,,,,463.1058425
,,,,,463.1112025
,,,,,463.1115975
,,,,,463.1125152
,,,,,463.1138652
,,,,,463.1149515
,,,,,463.1171915
,,,,,463.1195685
,,,,,463.1198935
,,,,,463.1216181
,,,,,463.1229127
,,,,,463.1242105
,,,,,463.1246506
,,,,,463.1325945
,,,,,463.1329925
,,,,,463.1351407
,,,,,463.1406753
,,,,,463.1424145
,,,,,463.1478462
,,,,,463.1503665
,,,,,463.1512026
,,,,,463.1523516
,,,,,463.1537315
,,,,,463.1541645
,,,,,463.1560685
,,,,,463.1593185
,,,,,463.1608929
,,,,,463.1689714
